kingdom,class,species,decimalLatitude,decimalLongitude,species_fr
Plantae,Magnoliopsida,Robinia pseudoacacia,43.677857,20.516236,Robinier faux acacia
Plantae,Magnoliopsida,Sempervivum tectorum,44.836636,20.374184,Joubarbe des toits
Plantae,Magnoliopsida,Hedera helix,44.673611,20.392778,Lierre grimpant
Plantae,Magnoliopsida,Acer platanoides,44.819269,20.411435,Erable plane
Plantae,Magnoliopsida,Hedera helix,43.894789,20.616317000000002,Lierre grimpant
Plantae,Magnoliopsida,Achillea millefolium,43.879529999999995,20.574291,Achilée millefeuille
Plantae,Magnoliopsida,Hedera helix,45.147334,19.833747,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,44.612059,21.193635,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,44.91069,20.267145000000003,Lierre grimpant
Plantae,Magnoliopsida,Hedera helix,45.560519,19.803539,Lierre grimpant
Plantae,Magnoliopsida,Malva sylvestris,44.870833000000005,20.618610999999998,Grande mauve
Plantae,Magnoliopsida,Hedera helix,44.667628,20.716476999999998,Lierre grimpant
Plantae,Magnoliopsida,Bellis perennis,43.540375,21.705246,Paquerette
Plantae,Magnoliopsida,Malva sylvestris,43.637878,21.855458,Grande mauve
Plantae,Magnoliopsida,Hedera helix,44.837286,20.40351,Lierre grimpant
Plantae,Magnoliopsida,Malva sylvestris,44.750582,20.445438,Grande mauve
Plantae,Magnoliopsida,Phytolacca americana,45.475255,20.436567,Raisin d'Amérique
Plantae,Magnoliopsida,Achillea millefolium,43.314861,21.905769,Achilée millefeuille
Plantae,Magnoliopsida,Chelidonium majus,44.792871000000005,20.519081,Grande chélidoine
Plantae,Magnoliopsida,Bellis perennis,45.559987,19.417195,Paquerette
Plantae,Magnoliopsida,Chelidonium majus,44.03972,22.092281,Grande chélidoine
Plantae,Magnoliopsida,Acer platanoides,44.787166,20.511476000000002,Erable plane
Plantae,Magnoliopsida,Robinia pseudoacacia,42.55791,21.882542,Robinier faux acacia
Plantae,Magnoliopsida,Malva sylvestris,44.818921,20.458632,Grande mauve
Plantae,Magnoliopsida,Cichorium intybus,44.74906,20.535099,Chicorée sauvage
Plantae,Magnoliopsida,Acer platanoides,44.810676,20.365702,Erable plane
Plantae,Magnoliopsida,Hedera helix,43.918428999999996,21.395848,Lierre grimpant
Plantae,Magnoliopsida,Robinia pseudoacacia,43.325825,21.896679000000002,Robinier faux acacia
Plantae,Magnoliopsida,Phytolacca americana,45.112875,19.509655,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,45.237572,19.819523,Lierre grimpant
Plantae,Magnoliopsida,Hedera helix,46.124877000000005,19.646072,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,44.877603,21.068528,Grande chélidoine
Plantae,Magnoliopsida,Cichorium intybus,45.856075,20.391701,Chicorée sauvage
Plantae,Magnoliopsida,Hedera helix,45.239603,19.699915,Lierre grimpant
Plantae,Magnoliopsida,Achillea millefolium,44.254474,19.93925,Achilée millefeuille
Plantae,Magnoliopsida,Robinia pseudoacacia,44.812012,20.481009,Robinier faux acacia
Plantae,Magnoliopsida,Bellis perennis,44.740803,20.463625,Paquerette
Plantae,Magnoliopsida,Phytolacca americana,45.146653,19.738975,Raisin d'Amérique
Plantae,Magnoliopsida,Sempervivum tectorum,46.105105,19.691363,Joubarbe des toits
Plantae,Magnoliopsida,Chelidonium majus,44.825573,20.449237,Grande chélidoine
Plantae,Magnoliopsida,Sempervivum tectorum,43.583335,21.330174,Joubarbe des toits
Plantae,Magnoliopsida,Achillea millefolium,44.152002,21.034824,Achilée millefeuille
Plantae,Magnoliopsida,Acer platanoides,43.138357,20.484969,Erable plane
Plantae,Magnoliopsida,Robinia pseudoacacia,44.809027,20.472231,Robinier faux acacia
Plantae,Magnoliopsida,Chelidonium majus,43.860721999999996,21.415284,Grande chélidoine
Plantae,Magnoliopsida,Robinia pseudoacacia,43.314547,21.906113,Robinier faux acacia
Plantae,Magnoliopsida,Malva sylvestris,44.826811,20.416472,Grande mauve
Plantae,Magnoliopsida,Bellis perennis,44.104048,19.989993,Paquerette
Plantae,Magnoliopsida,Sempervivum tectorum,44.855278000000006,20.354167,Joubarbe des toits
Plantae,Magnoliopsida,Phytolacca americana,45.233734000000005,19.625515,Raisin d'Amérique
Plantae,Magnoliopsida,Bellis perennis,44.650674,20.100812,Paquerette
Plantae,Magnoliopsida,Achillea millefolium,45.945318,19.538411,Achilée millefeuille
Plantae,Magnoliopsida,Hedera helix,44.775239,20.426753,Lierre grimpant
Plantae,Magnoliopsida,Achillea millefolium,45.299721999999996,19.816111,Achilée millefeuille
Plantae,Magnoliopsida,Chelidonium majus,44.783333,20.420737,Grande chélidoine
Plantae,Magnoliopsida,Chelidonium majus,44.734673,20.464148,Grande chélidoine
Plantae,Magnoliopsida,Chelidonium majus,44.814296,20.506267,Grande chélidoine
Plantae,Magnoliopsida,Bellis perennis,44.738981,19.729748,Paquerette
Plantae,Magnoliopsida,Malva sylvestris,44.260735,19.892125,Grande mauve
Plantae,Magnoliopsida,Chelidonium majus,44.801173,20.505757,Grande chélidoine
Plantae,Magnoliopsida,Phytolacca americana,46.105,19.691216,Raisin d'Amérique
Plantae,Magnoliopsida,Bellis perennis,43.548893,21.302536,Paquerette
Plantae,Magnoliopsida,Robinia pseudoacacia,44.782222,20.425278,Robinier faux acacia
Plantae,Magnoliopsida,Cichorium intybus,44.976425,19.608812,Chicorée sauvage
Plantae,Magnoliopsida,Chelidonium majus,44.734673,20.464148,Grande chélidoine
Plantae,Magnoliopsida,Achillea millefolium,43.407596999999996,22.442891,Achilée millefeuille
Plantae,Magnoliopsida,Acer platanoides,44.813965,20.370248999999998,Erable plane
Plantae,Magnoliopsida,Hedera helix,45.246389,19.812778,Lierre grimpant
Plantae,Magnoliopsida,Bellis perennis,45.559827,19.417294000000002,Paquerette
Plantae,Magnoliopsida,Sempervivum tectorum,44.029034,20.887977,Joubarbe des toits
Plantae,Magnoliopsida,Achillea millefolium,43.892552,19.562102,Achilée millefeuille
Plantae,Magnoliopsida,Cichorium intybus,44.731429,20.573320000000002,Chicorée sauvage
Plantae,Magnoliopsida,Phytolacca americana,45.23921,19.810412,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,43.291241,22.012775,Lierre grimpant
Plantae,Magnoliopsida,Sempervivum tectorum,44.582428,19.380411,Joubarbe des toits
Plantae,Magnoliopsida,Chelidonium majus,43.309624,21.924467,Grande chélidoine
Plantae,Magnoliopsida,Achillea millefolium,44.015926,20.883860000000002,Achilée millefeuille
Plantae,Magnoliopsida,Chelidonium majus,43.544078000000006,20.077039000000003,Grande chélidoine
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Plantae,Magnoliopsida,Robinia pseudoacacia,43.98189,19.565765,Robinier faux acacia
Plantae,Magnoliopsida,Chelidonium majus,44.825711,20.445413000000002,Grande chélidoine
Animalia,Mammalia,Capreolus capreolus,44.622198,20.16713,Chevreuil
Plantae,Magnoliopsida,Robinia pseudoacacia,43.994214,19.570202,Robinier faux acacia
Plantae,Magnoliopsida,Chelidonium majus,44.26295,19.89745,Grande chélidoine
Plantae,Magnoliopsida,Robinia pseudoacacia,43.966072,19.596408,Robinier faux acacia
Plantae,Magnoliopsida,Hedera helix,45.555096999999996,19.209038,Lierre grimpant
Plantae,Magnoliopsida,Sempervivum tectorum,44.798534000000004,20.36587,Joubarbe des toits
Plantae,Magnoliopsida,Cichorium intybus,43.926826,22.125270999999998,Chicorée sauvage
Plantae,Magnoliopsida,Achillea millefolium,44.545038,20.132002,Achilée millefeuille
Plantae,Magnoliopsida,Malva sylvestris,44.815403,20.426871,Grande mauve
Plantae,Magnoliopsida,Robinia pseudoacacia,44.816784000000006,20.400192,Robinier faux acacia
Plantae,Magnoliopsida,Cichorium intybus,43.588737,21.340122,Chicorée sauvage
Plantae,Magnoliopsida,Hedera helix,44.801944,20.514722,Lierre grimpant
Plantae,Magnoliopsida,Achillea millefolium,42.830591,22.129017,Achilée millefeuille
Plantae,Magnoliopsida,Sempervivum tectorum,45.125811,21.285407,Joubarbe des toits
Plantae,Magnoliopsida,Hedera helix,44.869076,20.645773000000002,Lierre grimpant
Plantae,Magnoliopsida,Cichorium intybus,44.780501,20.413605,Chicorée sauvage
Plantae,Magnoliopsida,Hedera helix,45.196121000000005,19.831451,Lierre grimpant
Plantae,Magnoliopsida,Bellis perennis,45.562659000000004,19.413393,Paquerette
Plantae,Magnoliopsida,Hedera helix,44.479748,19.267726,Lierre grimpant
Plantae,Magnoliopsida,Bellis perennis,45.237883000000004,20.033217999999998,Paquerette
Plantae,Magnoliopsida,Malva sylvestris,43.323856,21.920408,Grande mauve
Plantae,Magnoliopsida,Hedera helix,44.802054999999996,20.348989000000003,Lierre grimpant
Plantae,Magnoliopsida,Robinia pseudoacacia,45.174801,21.007595000000002,Robinier faux acacia
Plantae,Magnoliopsida,Chelidonium majus,45.239753,19.76755,Grande chélidoine
Plantae,Magnoliopsida,Achillea millefolium,42.746842,22.31955,Achilée millefeuille
Plantae,Magnoliopsida,Hedera helix,44.994721999999996,20.954722,Lierre grimpant
Plantae,Magnoliopsida,Hedera helix,45.00932,19.809324,Lierre grimpant
Plantae,Magnoliopsida,Malva sylvestris,44.660184,20.210608999999998,Grande mauve
Plantae,Magnoliopsida,Sempervivum tectorum,44.388889,20.272222,Joubarbe des toits
Plantae,Magnoliopsida,Phytolacca americana,44.779617,20.370946,Raisin d'Amérique
Plantae,Magnoliopsida,Malva sylvestris,45.300833000000004,19.806944,Grande mauve
Plantae,Magnoliopsida,Chelidonium majus,43.1616,22.517142,Grande chélidoine
Plantae,Magnoliopsida,Cichorium intybus,44.852329,20.347085,Chicorée sauvage
Plantae,Magnoliopsida,Chelidonium majus,44.298203,20.561204999999998,Grande chélidoine
Plantae,Magnoliopsida,Phytolacca americana,44.757622,20.412845,Raisin d'Amérique
Plantae,Magnoliopsida,Bellis perennis,44.622485,22.650525,Paquerette
Plantae,Magnoliopsida,Phytolacca americana,45.241513,19.791534,Raisin d'Amérique
Plantae,Magnoliopsida,Robinia pseudoacacia,44.772595,20.419786,Robinier faux acacia
Plantae,Magnoliopsida,Achillea millefolium,43.562401,20.758604000000002,Achilée millefeuille
Plantae,Magnoliopsida,Cichorium intybus,44.857698,20.329555,Chicorée sauvage
Plantae,Magnoliopsida,Chelidonium majus,43.713997,21.824355999999998,Grande chélidoine
Plantae,Magnoliopsida,Robinia pseudoacacia,44.818333,20.421667000000003,Robinier faux acacia
Plantae,Magnoliopsida,Malva sylvestris,44.023289,20.448151,Grande mauve
Plantae,Magnoliopsida,Achillea millefolium,45.230958,19.816879,Achilée millefeuille
Plantae,Magnoliopsida,Acer platanoides,44.822778,20.410224,Erable plane
Plantae,Magnoliopsida,Hedera helix,44.806675,20.425394,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,44.825599,20.449926,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,44.886945000000004,20.461054999999998,Lierre grimpant
Plantae,Magnoliopsida,Achillea millefolium,44.988341,19.577888,Achilée millefeuille
Plantae,Magnoliopsida,Cichorium intybus,44.461715000000005,20.679117,Chicorée sauvage
Plantae,Magnoliopsida,Sempervivum tectorum,43.569398,21.336024,Joubarbe des toits
Plantae,Magnoliopsida,Sempervivum tectorum,45.462270000000004,20.059876000000003,Joubarbe des toits
Plantae,Magnoliopsida,Bellis perennis,45.599965999999995,19.527978,Paquerette
Plantae,Magnoliopsida,Malva sylvestris,44.804916999999996,20.386134,Grande mauve
Plantae,Magnoliopsida,Phytolacca americana,44.459114,21.479015,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,45.041208000000005,20.086851,Lierre grimpant
Plantae,Magnoliopsida,Malva sylvestris,43.528069,21.709498999999997,Grande mauve
Plantae,Magnoliopsida,Achillea millefolium,43.320418,21.933324,Achilée millefeuille
Plantae,Magnoliopsida,Cichorium intybus,44.49485,19.936771,Chicorée sauvage
Plantae,Magnoliopsida,Acer platanoides,44.877262,20.640131,Erable plane
Plantae,Magnoliopsida,Chelidonium majus,44.877603,21.068528,Grande chélidoine
Plantae,Magnoliopsida,Bellis perennis,45.255718,19.851713,Paquerette
Plantae,Magnoliopsida,Sempervivum tectorum,44.89421,19.529843,Joubarbe des toits
Plantae,Magnoliopsida,Hedera helix,43.570033,22.253195,Lierre grimpant
Plantae,Magnoliopsida,Bellis perennis,44.990545000000004,20.142844,Paquerette
Plantae,Magnoliopsida,Hedera helix,44.847272,20.659869,Lierre grimpant
Plantae,Magnoliopsida,Acer platanoides,44.765925,20.476139,Erable plane
Plantae,Magnoliopsida,Bellis perennis,44.973083,19.613895,Paquerette
Plantae,Magnoliopsida,Chelidonium majus,44.760777000000004,20.490507,Grande chélidoine
Plantae,Magnoliopsida,Cichorium intybus,44.028816,20.854448,Chicorée sauvage
Plantae,Magnoliopsida,Acer platanoides,44.73455,20.501193,Erable plane
Plantae,Magnoliopsida,Achillea millefolium,43.141886,20.506878,Achilée millefeuille
Plantae,Magnoliopsida,Achillea millefolium,42.728611,22.323889,Achilée millefeuille
Plantae,Magnoliopsida,Acer platanoides,44.813379,20.372235999999997,Erable plane
Animalia,Mammalia,Talpa europaea,45.122074,19.937913,Taupe d'europe
Animalia,Aves,Aythya nyroca,45.1204,20.3953,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,44.809,21.2851,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1385,20.473,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.5285,20.3045,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,46.0442,19.9375,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1385,20.473,Fuligule nyroca
Animalia,Mammalia,Lepus europaeus,45.312186,20.436733,Lièvre d'europe
Plantae,Magnoliopsida,Robinia pseudoacacia,44.767914000000005,20.475007,Robinier faux acacia
Animalia,Mammalia,Erinaceus roumanicus,44.263034000000005,19.897592000000003,Hérisson
Plantae,Magnoliopsida,Bellis perennis,43.971509000000005,19.566919,Paquerette
Plantae,Magnoliopsida,Malva sylvestris,44.173746,19.888773,Grande mauve
Plantae,Magnoliopsida,Achillea millefolium,43.977498,19.563,Achilée millefeuille
Plantae,Magnoliopsida,Robinia pseudoacacia,45.223879,19.842441,Robinier faux acacia
Animalia,Mammalia,Rattus norvegicus,44.761192,20.490149,Rat brun
Animalia,Mammalia,Bos taurus,45.218475,19.714337,Bovin
Animalia,Aves,Aythya nyroca,43.8769,21.3696,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Numenius arquata,45.0934,20.4708,Courlis cendré
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Plantae,Magnoliopsida,Achillea millefolium,44.967042,19.592015,Achilée millefeuille
Animalia,Aves,Crex crex,45.3068,20.0677,Râle des genêts
Plantae,Magnoliopsida,Achillea millefolium,43.818049,19.472214,Achilée millefeuille
Plantae,Magnoliopsida,Hedera helix,44.781027,20.464702,Lierre grimpant
Animalia,Aves,Aythya nyroca,45.4283,19.9337,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8482,20.4494,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2933,20.4284,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Mammalia,Myocastor coypus,45.290368,20.430187,Ragondin
Animalia,Aves,Numenius arquata,45.3313,20.6691,Courlis cendré
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,45.4623,19.9604,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8296,21.3118,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0412,20.1208,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0694,20.0746,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0442,19.9375,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.3304,20.3843,Barge à queue noire
Animalia,Aves,Falco vespertinus,44.7685,20.347,Faucon kobez
Animalia,Aves,Aythya nyroca,45.2365,20.3415,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.227,19.9096,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0899,20.453,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.766000000000005,21.4007,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0442,19.9375,Fuligule nyroca
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Animalia,Aves,Numenius arquata,45.4623,19.9604,Courlis cendré
Animalia,Aves,Aythya nyroca,44.9589,19.5256,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Falco vespertinus,43.9288,21.4927,Faucon kobez
Animalia,Aves,Aythya nyroca,45.4283,19.9337,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.4623,19.9604,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0899,20.453,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.894,18.9477,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.4704,20.3027,Courlis cendré
Animalia,Aves,Numenius arquata,45.2933,20.4284,Courlis cendré
Animalia,Aves,Aythya nyroca,44.9493,19.4977,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.4281,20.1435,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.2833,20.4218,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Aves,Falco vespertinus,46.0442,19.9375,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Numenius arquata,46.0442,19.9375,Courlis cendré
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Numenius arquata,45.291000000000004,20.4287,Courlis cendré
Animalia,Aves,Numenius arquata,45.3313,20.6691,Courlis cendré
Animalia,Aves,Limosa limosa,45.0934,20.4708,Barge à queue noire
Animalia,Aves,Limosa limosa,44.784,20.6101,Barge à queue noire
Animalia,Aves,Falco vespertinus,43.0851,20.1132,Faucon kobez
Animalia,Aves,Otis tarda,45.9202,20.3018,Grande Outarde
Animalia,Aves,Limosa limosa,45.1385,20.473,Barge à queue noire
Animalia,Aves,Numenius arquata,45.6255,20.2093,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8545,21.2997,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.77,21.4357,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.4704,20.3027,Courlis cendré
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Limosa limosa,44.8269,20.4456,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.291000000000004,20.4287,Courlis cendré
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.809,21.2851,Fuligule nyroca
Animalia,Aves,Limosa limosa,43.0851,20.1132,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.08,20.4824,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8424,20.6409,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.809,21.2851,Fuligule nyroca
Animalia,Aves,Branta ruficollis,45.6145,20.2254,Bernache à cou roux
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Animalia,Aves,Numenius arquata,45.6255,20.2093,Courlis cendré
Animalia,Aves,Aythya nyroca,45.1056,20.4724,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0932,19.8265,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.08,20.4824,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.2615,20.3935,Courlis cendré
Animalia,Aves,Aythya nyroca,43.0851,20.1132,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.5734,20.0266,Courlis cendré
Animalia,Aves,Aquila clanga,44.809,21.2851,Aigle criard
Animalia,Aves,Aythya nyroca,44.9079,20.375,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,45.1204,20.3953,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8595,20.572,Fuligule nyroca
Animalia,Aves,Falco vespertinus,43.3717,19.6349,Faucon kobez
Animalia,Aves,Numenius arquata,45.1385,20.473,Courlis cendré
Animalia,Aves,Aythya nyroca,45.2366,19.8487,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.1385,20.473,Barge à queue noire
Animalia,Aves,Aythya nyroca,45.1056,20.4724,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.3899,19.8566,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.7615,21.4912,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1385,20.473,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.7366,19.9883,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.2365,20.3415,Faucon kobez
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,45.4497,19.3233,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1204,20.3953,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.08,20.4824,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aquila clanga,45.0899,20.453,Aigle criard
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.6255,20.2093,Courlis cendré
